EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|Hora|geometry
usp2013jztx|2013-05-23 04:16:56.059382|-23.379255|-45.547005|0.0|JROBERTO||USP|usp2013jztx|mR|2.550865063|JRoberto|Natividade da Serra/SP|earthquake|4|POINT (-45.547005 -23.379255)
usp2013jdsw|2013-05-11 02:45:43.483959|-8.096297|-57.849697|0.0|JROBERTO||USP|usp2013jdsw|mR|2.537685559|jroberto|Apiacas/MT|earthquake|2|POINT (-57.849697 -8.096297)
usp2013gssz|2013-04-06 15:15:42.500009|-16.68844|-43.851761|0.0|JROBERTO||USP|usp2013gssz|mR|2.013192333|jroberto|Montes Claros/MG|earthquake|15|POINT (-43.851761 -16.68844)
usp2013gltn|2013-04-02 19:34:19.283403|-16.642616|-43.918919|0.0|JROBERTO||USP|usp2013gltn|mR|1.50856413|jroberto|Montes Claros/MG|earthquake|19|POINT (-43.918919 -16.642616)
usp2013fipg|2013-03-17 20:28:29.833876|-3.672171|-40.466866|0.0|JROBERTO||USP|usp2013fipg|mR|2.568128648|jroberto|Alcantaras/CE|earthquake|20|POINT (-40.466866 -3.672171)
usp2013ejwl|2013-03-04 07:42:18.133265|-23.807192|-43.634605|0.0|JROBERTO||USP|usp2013ejwl|mR|2.775293755|jroberto|Mangaratiba/RJ|earthquake|7|POINT (-43.634605 -23.807192)
usp2013ebyd|2013-02-27 23:28:52.242630|-18.679901|-45.517101|0.0|JROBERTO||USP|usp2013ebyd|mR|3.847737103|jroberto|Biquinhas/MG|earthquake|23|POINT (-45.517101 -18.679901)
usp2013doug|2013-02-20 18:44:42.066089|-18.758173|-44.907017|0.0|JROBERTO||USP|usp2013doug|mR|2.877971737|jroberto|Felixlandia/MG|earthquake|18|POINT (-44.907017 -18.758173)
usp2013dhpo|2013-02-16 20:25:45.753187|-16.648142|-43.848267|0.0|JROBERTO||USP|usp2013dhpo|MLv|1.946507506|jroberto|Montes Claros/MG|earthquake|20|POINT (-43.848267 -16.648142)
usp2013dayn|2013-02-13 04:59:08.489259|-20.20764|-47.47369|0.0|JROBERTO||USP|usp2013dayn|mR|2.405332479|jroberto|Rifaina/SP|earthquake|4|POINT (-47.47369 -20.20764)
usp2013csmt|2013-02-08 13:57:14.673726|-16.617567|-43.864685|0.0|JROBERTO||USP|usp2013csmt|MLv|1.735286326|jroberto|Montes Claros/MG|earthquake|13|POINT (-43.864685 -16.617567)
usp2013ciza|2013-02-03 08:47:51.157445|-21.854683|-46.892097|0.0|JROBERTO||USP|usp2013ciza|mR|2.920462917|jroberto|Vargem Grande do Sul/SP|earthquake|8|POINT (-46.892097 -21.854683)
usp2013ciab|2013-02-02 20:10:51.569495|-21.076948|-44.46524|0.0|JROBERTO||USP|usp2013ciab|mR|2.226371907|jroberto|Conceicao da Barra de Minas/MG|earthquake|20|POINT (-44.46524 -21.076948)
usp2013btir|2013-01-25 19:30:37.293820|-6.048057|-36.332008|0.0|JROBERTO||USP|usp2013btir|mR|2.422922545|jroberto|Cerro Cora/RN|earthquake|19|POINT (-36.332008 -6.048057)
usp2013aihu|2013-01-05 13:01:47.168900|-5.447169|-36.131329|0.0|JROBERTO||USP|usp2013aihu|mR|2.6563333|jroberto|Pedra Preta/RN|earthquake|13|POINT (-36.131329 -5.447169)
usp2012zcsr|2012-12-23 06:06:42.663038|-16.669161|-43.82634|0.0|JROBERTO||USP|usp2012zcsr|MLv|2.939217207|JRoberto|Montes Claros/MG|earthquake|6|POINT (-43.82634 -16.669161)
bsb20121208185234|2012-12-08 18:52:34.000000|-13.56|-49.18|0.0|UNB||bsb|bsb20121208185234|mR|3.8|UnB|Mara Rosa/Porangatu-GO|earthquake|18|POINT (-49.18 -13.56)
usp2012xlmn|2012-11-29 14:09:10.634068|-16.776022|-43.982372|5.0|JROBERTO@TUBARAO||USP|usp2012xlmn|MLv|2.7983708|scmag@seisComP|Montes Claros/MG|earthquake|14|POINT (-43.982372 -16.776022)
usp2012tjqf|2012-10-02 15:35:16.693351|-20.512913|-43.953754|0.0|JROBERTO||USP|usp2012tjqf|mR|2.448536079|jroberto|Jeceaba/MG|earthquake|15|POINT (-43.953754 -20.512913)
usp2012sdcf|2012-09-14 20:09:46.144641|-19.966593|-44.925255|0.0|JROBERTO||USP|usp2012sdcf|M|3.279941451|scmag@seisMaster|Sao Goncalo do Para/MG|earthquake|20|POINT (-44.925255 -19.966593)
usp2012lzsk|2012-06-19 14:35:50.122594|-22.185783|-42.57048|0.0|JROBERTO@VITORIA||USP|usp2012lzsk|mR|2.142427942|jroberto@vitoria|Nova Friburgo/RJ|earthquake|14|POINT (-42.57048 -22.185783)
usp2012jrji|2012-05-17 13:50:31.275649|-13.778759|-48.933929|0.0|JROBERTO||USP|usp2012jrji|mR|3.585230685|jroberto|Santa Tereza de Goias/GO|earthquake|13|POINT (-48.933929 -13.778759)
usp2012iwfm|2012-05-06 00:02:48.163365|-26.211445|-48.904587|0.0|JROBERTO||USP|usp2012iwfm|mR|2.891096476|jroberto|Piabeiraba/SC|earthquake|0|POINT (-48.904587 -26.211445)
usp2012ipyu|2012-05-02 13:50:32.251691|-4.100583|-39.247616|0.0|JROBERTO||USP|usp2012ipyu|mR|1.953956784|jroberto|Paramoti/CE|earthquake|13|POINT (-39.247616 -4.100583)
usp2012hzep|2012-04-23 09:28:47.105631|-23.41172|-44.779667|0.0|JROBERTO@VITORIA||USP|usp2012hzep|mR|2.118416116|jroberto@vitoria|Parati/RJ|earthquake|9|POINT (-44.779667 -23.41172)
bsb20120329171500|2012-03-29 17:15:23.270547|-8.244319|-36.147568|0.0|JROBERTO||bsb|bsb20120329171500|mR|2.157514468|jroberto|Sao Caetano/PE|earthquake|17|POINT (-36.147568 -8.244319)
usp2012exme|2012-03-10 18:25:47.940539|-3.657105|-33.605289|0.0|JROBERTO||USP|usp2012exme|mR|2.839463079|jroberto|South Atlantic Ocean|earthquake|18|POINT (-33.605289 -3.657105)
bsb20120221063625|2012-02-21 06:35:26.308713|-23.480162|-45.485001|0.0|JROBERTO||bsb|bsb20120221063625|mR|3.072478086|jroberto|Natividade da Serra/SP|earthquake|6|POINT (-45.485001 -23.480162)
bsb20111203154900|2011-12-03 15:49:00.000000|-8.96|-40.47|0.0|UFRN||bsb|bsb20111203154900|mR|3.3|UFRN|Petrolina-PE|earthquake|15|POINT (-40.47 -8.96)
bsb20111024123800|2011-10-24 12:38:00.000000|-5.54|-35.75|0.0|UFRN||bsb|bsb20111024123800|mR|2.8|UFRN|Joao Camara-RN|earthquake|12|POINT (-35.75 -5.54)
usp2011jrtz|2011-05-18 19:13:43.390000|-14.959167|-56.143333|0.0|MASSUMPCAO||USP|usp2011jrtz|mR|3.215261639|marcelo|Nobres/MT|earthquake|19|POINT (-56.143333 -14.959167)
bsb20110305232941|2011-03-05 23:29:41.000000|-16.701|-43.883|0.0|UNB;IAG||bsb|bsb20110305232941|mR|3.3|UnB;IAG|Montes Claros-MG|earthquake|23|POINT (-43.883 -16.701)
bsb20101128102120|2010-11-28 10:21:20.000000|-7.47|-50.4|0.0|UNB;IAG||bsb|bsb20101128102120|mR|4.2|UnB;IAG|Redencao-PA|earthquake|10|POINT (-50.4 -7.47)
bsb20100929195443|2010-09-29 19:54:43.000000|-16.73|-43.86|0.0|UNB||bsb|bsb20100929195443|mR|2.8|UnB|Montes Claros-MG|earthquake|19|POINT (-43.86 -16.73)
bsb20100821125705|2010-08-21 12:57:05.000000|-21.75|-50.01|0.0|IAG||bsb|bsb20100821125705|mR|3.0|IAG|Getulina;Macuco-SP|earthquake|12|POINT (-50.01 -21.75)
bsb20100603112237|2010-06-03 11:22:37.000000|-19.56|-44.06|0.0|UNB||bsb|bsb20100603112237|mR|2.9|UnB|Matozinhos-MG|earthquake|11|POINT (-44.06 -19.56)
bsb20100601065847|2010-06-01 06:58:47.000000|-13.2|-39.5|0.0|UNB||bsb|bsb20100601065847|mR|3.2|UnB|Mutuipe-BA|earthquake|6|POINT (-39.5 -13.2)
bsb20100425230950|2010-04-25 23:09:50.000000|-6.82|-72.98|17.0|USGS||bsb|bsb20100425230950|mb|4.9|USGS|Acre-AC|earthquake|23|POINT (-72.98 -6.82)
bsb20100418234100|2010-04-18 23:41:00.000000|-8.57|-35.91|0.0|UFRN||bsb|bsb20100418234100|mR|2.8|UFRN|Cupira-PE|earthquake|23|POINT (-35.91 -8.57)
bsb20100228022100|2010-02-28 02:21:00.000000|-8.3|-36.15|0.0|UFRN||bsb|bsb20100228022100|mR|2.9|UFRN|Sao Caetano-PE|earthquake|2|POINT (-36.15 -8.3)
bsb20100227093505|2010-02-27 09:35:05.000000|-11.62|-56.7|5.0|UNB||bsb|bsb20100227093505|mR|3.5|UnB|PortoGauchos-MT|earthquake|9|POINT (-56.7 -11.62)
bsb20100224010413|2010-02-24 01:04:13.000000|-11.62|-56.7|5.0|UNB||bsb|bsb20100224010413|mR|2.8|UnB|PortoGauchos-MT|earthquake|1|POINT (-56.7 -11.62)
bsb20100128034529|2010-01-28 03:45:29.000000|-19.5|-43.95|0.0|UNB||bsb|bsb20100128034529|mR|3.6|UnB|BeloHorizonte-MG|earthquake|3|POINT (-43.95 -19.5)
bsb20100125021717|2010-01-25 02:17:17.000000|-16.22|-44.91|0.0|UNB||bsb|bsb20100125021717|mR|3.3|UnB|IcaraideMinas-MG|earthquake|2|POINT (-44.91 -16.22)
bsb20100111155430|2010-01-11 15:54:30.000000|-5.55|-35.66|10.0|UFRN;UNB;ISC||bsb|bsb20100111155430|mR|4.3|UFRN;UnB;ISC|Taipu-RN|earthquake|15|POINT (-35.66 -5.55)
bsb20100109181839|2010-01-09 18:18:39.000000|-5.55|-35.66|10.0|UFRN;UNB||bsb|bsb20100109181839|mR|3.5|UFRN;UnB|Taipu-RN|earthquake|18|POINT (-35.66 -5.55)
