evid,origin,longitude,latitude,depth,magnitude,magnitudet,region,author,mode,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
usp2015cmnp,2015-02-05 07:33:51.154000+00:00,-43408,-20068,0.0,2.1,mR,Catas Altas/MG,JRoberto,M,,,,,
usp2015cmmn,2015-02-05 07:01:20.217000+00:00,-43401,-20059,0.0,2.3,mR,Catas Altas/MG,jroberto,M,,,,,
usp2015cmaj,2015-02-05 00:53:27.647000+00:00,-35993,-8350,0.0,2.0,mR,Caruaru/PE,JRoberto,M,,,,,
usp2015clxj,2015-02-04 23:22:35.276000+00:00,-43419,-20062,0.0,2.8,mR,Catas Altas/MG,jroberto,M,,,,,
usp2015cldz,2015-02-04 13:34:34.144000+00:00,-50056,-6449,0.0,3.3,mR,Canaa dos Carajas/PA,JRoberto,M,,,,,
usp2015cjum,2015-02-03 19:38:15.591000+00:00,-35956,-8284,1.9,2.4,mR,Caruaru/PE,JRoberto,M,,,,,
usp2015cjmh,2015-02-03 15:30:35.694000+00:00,-35992,-8359,0.0,0.7,mR,Caruaru/PE,JRoberto,M,,,,,
usp2015cjkz,2015-02-03 14:51:00.321000+00:00,-35983,-8293,0.0,1.9,mR,Caruaru/PE,JRoberto,M,,,,,
usp2015cipc,2015-02-03 03:47:29.462000+00:00,-44885,-24052,0.0,2.1,mR,Ilhabela/SP,jroberto,M,,,,,
usp2015budw,2015-01-26 06:12:02.517000+00:00,-56731,-11486,0.0,3.9,mR,Novo Horizonte do Norte/MT,JRoberto,M,,,,,
usp2015bqix,2015-01-24 04:12:49.401000+00:00,-44619,-24030,0.0,2.0,mR,Ubatuba/SP,jroberto,M,,,,,
usp2015bnhz,2015-01-22 12:20:05.025000+00:00,-40472,-22483,0.0,3.0,mR,Sao Joao da Barra/RJ,JRoberto,M,,,,,
usp2015biuu,2015-01-20 01:07:53+00:00,-46887,-1974,0.0,2.3,mR,Garrafao do Norte/PA,JRoberto,M,,,,,
usp2015aqzf,2015-01-10 06:55:10.210000+00:00,-56756,-11411,0.0,3.2,mR,Novo Horizonte do Norte/MT,jroberto,M,,,,,
usp2015aqtc,2015-01-10 03:49:29.129000+00:00,-45598,-19458,0.0,2.5,mR,Dores do Indaia/MG,JRoberto,M,,,,,
usp2015akkm,2015-01-06 16:39:52.513000+00:00,-53976,-17003,0.0,2.5,mR,Itiquira/MT,jroberto,M,,,,,
usp2015aine,2015-01-05 15:44:45.592000+00:00,-49104,-25016,0.0,3.1,mR,Tunas do Parana/PR,JRoberto,M,,,,,
usp2015abdj,2015-01-01 14:50:18.069000+00:00,-74051,-8031,170.5,4.5,mb,Mancio Lima/AC,JRoberto,M,,,,,
usp2014zoyg,2014-12-30 22:32:40.022000+00:00,-49954,-22216,0.0,2.7,mR,Marilia/SP,jroberto,M,,,,,
usp2014zmtb,2014-12-29 17:39:38.535000+00:00,-36129,-5496,0.0,1.5,mR,Pedra Preta/RN,JRoberto,M,,,,,
usp2014zfjd,2014-12-25 16:41:48.931000+00:00,-51664,-10234,0.0,2.6,mR,Confresa/MT,JRoberto,M,,,,,
usp2014zfhg,2014-12-25 15:44:21+00:00,-56664,-11644,0.0,3.0,mR,Novo Horizonte do Norte/MT,JRoberto,M,,,,,
usp2014zaat,2014-12-22 18:46:39.095000+00:00,-45254,-18266,0.0,2.7,mR,Tres Marias/MG,JRoberto,M,,,,,
usp2014yuzu,2014-12-20 00:36:15.887000+00:00,-50090,-865,0.0,3.4,mR,Anajas/PA,JRoberto,M,,,,,
usp2014xyak,2014-12-07 10:47:05.013000+00:00,-54302,-2190,0.0,3.2,mR,Monte Alegre/PA,JRoberto,M,,,,,
usp2014xron,2014-12-03 21:57:44.871000+00:00,-55403,-5519,0.0,2.5,mR,Trairao/PA,JRoberto,M,,,,,
usp2014xraz,2014-12-03 15:08:11.226000+00:00,-43543,-20148,0.0,2.4,mR,Ouro Preto/MG,JRoberto,M,,,,,
usp2014xjtt,2014-11-29 15:31:46.171000+00:00,-43005,-13947,0.0,2.2,mR,Matina/BA,JRoberto,M,,,,,
usp2014xeoq,2014-11-26 19:16:07.303000+00:00,-56457,-10488,0.0,2.5,mR,Tabapora/MT,JRoberto,M,,,,,
usp2014xdfj,2014-11-26 01:26:25.706000+00:00,-71869,-6294,594.2,5.0,mb,Ipixuna/AM,JRoberto,M,,,,,
usp2014wxrn,2014-11-23 00:46:07.955000+00:00,-51071,-15321,0.0,3.3,mR,Britania/GO,JRoberto,M,,,,,
usp2014wlhb,2014-11-16 05:51:14.030000+00:00,-43216,-19644,0.0,2.9,mR,Itabira/MG,JRoberto,M,,,,,
usp2014wlfy,2014-11-16 05:17:23.951000+00:00,-40681,-3524,0.0,3.6,mR,Coreau/CE,JRoberto,M,,,,,
usp2014wjfn,2014-11-15 02:48:36.609000+00:00,-52743,-8949,0.0,2.7,mR,Rio Peti/PA,jroberto,M,,,,,
usp2014wgvi,2014-11-13 19:22:20+00:00,-64652,-9274,1.0,1.6,mR,Porto Velho/RO,JRoberto,M,,,,,
usp2014wglz,2014-11-13 14:39:57+00:00,-64650,-9272,1.0,2.7,mR,Porto Velho/RO,JRoberto,M,,,,,
usp2014wgma,2014-11-13 14:39:21+00:00,-64644,-9269,0.0,2.0,mR,Porto Velho/RO,JRoberto,M,,,,,
usp2014wgcq,2014-11-13 09:56:33.019000+00:00,-56825,-11232,0.0,2.8,mR,Tabapora/MT,JRoberto,M,,,,,
usp2014weow,2014-11-12 13:50:48.284000+00:00,-45344,-20016,0.0,2.5,mR,Santo Antonio do Monte/MG,JRoberto,M,,,,,
usp2014vvzy,2014-11-07 21:12:56+00:00,-64648,-9261,1.0,1.8,mR,Porto Velho/RO,JRoberto,M,,,,,
usp2014vvyr,2014-11-07 20:34:57+00:00,-64639,-9272,1.0,2.6,mR,Porto Velho/RO,JRoberto,M,,,,,
usp2014vjxo,2014-11-01 06:22:36.194000+00:00,-53261,-8667,0.0,2.9,mR,Rio Peti/PA,JRoberto,M,,,,,
usp2014vfcu,2014-10-29 15:20:52.286000+00:00,-44184,-20225,0.0,2.3,mR,Brumadinho/MG,JRoberto,M,,,,,
usp2014vddu,2014-10-28 13:33:59.256000+00:00,-43816,-22982,0.0,2.2,mR,Itaguai,JRoberto,M,,,,,
usp2014vczm,2014-10-28 11:23:55.586000+00:00,-45376,-18547,0.0,2.5,mR,Morada Nova de Minas/MG,JRoberto,M,,,,,
usp2014urqc,2014-10-22 06:09:08.107000+00:00,-43403,-8604,0.0,3.3,mR,Alvorada do Gurgueia/PI,JRoberto,M,,,,,
usp2014uocj,2014-10-20 07:49:25.301000+00:00,-48681,-20448,0.0,2.3,mR,Barretos/SP,JRoberto,M,,,,,
usp2014ujhe,2014-10-17 16:34:31.542000+00:00,-73513,-8586,62.5,4.5,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2014uebn,2014-10-14 20:01:38.619000+00:00,-43759,-22688,0.0,2.0,mR,Seropedica/RJ,JRoberto,M,,,,,
usp2014ubjf,2014-10-13 08:29:21.154000+00:00,-41640,-16002,0.0,2.0,mR,Santa Cruz de Salinas/MG,jroberto,M,,,,,
usp2014tzjv,2014-10-12 06:32:30.650000+00:00,-43863,-16698,2.0,2.5,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014trij,2014-10-07 20:42:45.700000+00:00,-43892,-16748,2.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014trgy,2014-10-07 19:59:29.135000+00:00,-43905,-16675,2.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014tomu,2014-10-06 07:32:33.935000+00:00,-49108,-26389,0.0,2.6,mR,Schroeder/SC,JRoberto,M,,,,,
usp2014tifa,2014-10-02 20:48:10.028000+00:00,-60126,-17661,0.0,2.6,mR,Central Bolivia,JRoberto,M,,,,,
usp2014tiew,2014-10-02 20:43:37.039000+00:00,-57128,-9929,0.0,3.1,mR,Nova Monte Verde/MT,JRoberto,M,,,,,
usp2014tgko,2014-10-01 21:20:07.029000+00:00,-55917,-5615,0.0,2.9,mR,Trairao/PA,JRoberto,M,,,,,
usp2014tgin,2014-10-01 20:18:25.981000+00:00,-43837,-16745,2.0,1.5,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014tggb,2014-10-01 19:04:00.174000+00:00,-42134,-18500,0.0,2.4,mR,Marilac/MG,JRoberto,M,,,,,
usp2014tfhq,2014-10-01 06:42:41.078000+00:00,-43910,-16652,0.0,1.4,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014teim,2014-09-30 18:00:18.472000+00:00,-48113,-18776,0.0,2.7,mR,Araguari/MG,JRoberto,M,,,,,
usp2014tcrv,2014-09-29 20:27:59.958000+00:00,-44602,-21140,0.0,2.5,mR,Nazareno/MG,JRoberto,M,,,,,
usp2014szdw,2014-09-27 22:00:00.960000+00:00,-41582,-16065,0.0,2.5,mR,Cachoeira de Pajeu/MG,JRoberto,M,,,,,
usp2014syjx,2014-09-27 11:54:35.035000+00:00,-41698,-15993,0.0,2.5,mR,Santa Cruz de Salinas/MG,JRoberto,M,,,,,
usp2014srhg,2014-09-23 14:37:09.827000+00:00,-43288,-16054,0.0,2.5,mR,Riacho dos Machados/MG,JRoberto,M,,,,,
usp2014sqto,2014-09-23 07:42:19.456000+00:00,-56777,-11431,0.0,2.7,mR,Novo Horizonte do Norte/MT,JRoberto,M,,,,,
usp2014smdj,2014-09-20 18:58:51.168000+00:00,-43869,-16732,2.0,1.7,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014slxq,2014-09-20 16:05:31.093000+00:00,-43823,-22980,0.0,2.8,mR,Itaguai,JRoberto,M,,,,,
usp2014sioc,2014-09-18 19:51:38.889000+00:00,-41476,-17976,0.0,2.2,mR,Frei Gaspar/MG,JRoberto,M,,,,,
usp2014rvmh,2014-09-11 16:10:13.816000+00:00,-54603,-31573,0.0,2.7,mR,AceguaV,jroberto,M,,,,,
usp2014rumu,2014-09-11 03:17:18.374000+00:00,-56651,-11624,0.0,3.9,mR,Novo Horizonte do Norte/MT,JRoberto,M,,,,,
usp2014rumr,2014-09-11 03:13:58.697000+00:00,-56666,-11585,0.0,3.6,mR,Novo Horizonte do Norte/MT,JRoberto,M,,,,,
usp2014rmwr,2014-09-06 23:11:19.021000+00:00,-49305,-12944,0.0,2.7,mR,Talisma/TO,JRoberto,M,,,,,
usp2014rmgb,2014-09-06 14:47:46.082000+00:00,-45400,-20179,0.0,2.7,mR,Japaraiba/MG,jroberto,M,,,,,
usp2014rkrs,2014-09-05 18:24:57.693000+00:00,-56996,-10598,0.0,2.3,mR,Tabapora/MT,JRoberto,M,,,,,
usp2014rgzr,2014-09-03 17:54:07.134000+00:00,-53428,-8616,0.0,2.9,mR,Rio Peti/PA,JRoberto,M,,,,,
usp2014rgzp,2014-09-03 17:50:51.435000+00:00,-53448,-8623,0.0,3.0,mR,Rio Peti/PA,JRoberto,M,,,,,
usp2014rdmv,2014-09-01 19:59:32.052000+00:00,-43875,-16669,2.0,2.2,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014qyai,2014-08-29 19:59:52.871000+00:00,-43934,-16643,0.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014qwgo,2014-08-28 20:52:50.080000+00:00,-47754,-11560,0.0,2.5,mR,Chapada da Natividade/TO,JRoberto,M,,,,,
usp2014qvxu,2014-08-28 16:27:22.184000+00:00,-59562,-14827,0.0,2.7,mR,Conquista D'oeste/MT,JRoberto,M,,,,,
usp2014qvme,2014-08-28 10:35:05+00:00,-60798,-16185,0.0,3.2,mR,Central Bolivia,marcelo,M,,,,,
usp2014qqtl,2014-08-25 20:34:52.100000+00:00,-43892,-16646,2.0,2.2,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014qqoi,2014-08-25 17:59:37.900000+00:00,-43843,-16775,0.0,1.5,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014qqmk,2014-08-25 17:01:33.949000+00:00,-59848,-14997,0.0,2.8,mR,Vila Bela da Santissima Trindade/MT,JRoberto,M,,,,,
usp2014qqim,2014-08-25 15:01:37.241000+00:00,-51723,-23689,0.0,2.5,mR,Bom Sucesso/PR,JRoberto,M,,,,,
usp2014qmgz,2014-08-23 09:43:31.117000+00:00,-48238,-12340,0.0,2.6,mR,Sao Valerio da Natividade/TO,JRoberto,M,,,,,
usp2014qlwn,2014-08-23 04:27:04.993000+00:00,-53247,-8544,0.0,2.6,mR,Rio Peti/PA,JRoberto,M,,,,,
usp2014qlft,2014-08-22 19:59:01.786000+00:00,-43897,-16797,0.0,1.5,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014qlad,2014-08-22 17:08:01.931000+00:00,-52335,-31234,0.0,2.5,MLv,Arroio do Padre/RS,jroberto,M,,,,,
usp2014qjel,2014-08-21 17:03:00.754000+00:00,-59721,-14949,0.0,2.7,mR,Vila Bela da Santissima Trindade/MT,JRoberto,M,,,,,
usp2014qiqi,2014-08-21 09:55:04.747000+00:00,-51108,-29136,0.0,1.9,mR,Caxias do Sul/RS,JRoberto,M,,,,,
usp2014qfit,2014-08-19 14:40:23.106000+00:00,-43885,-16699,2.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014qdul,2014-08-18 18:18:03.051000+00:00,-51554,-30162,0.0,2.3,mR,Eldorado do Sul/RS,JRoberto,M,,,,,
usp2014qdnw,2014-08-18 14:59:44.583000+00:00,-43873,-16682,2.0,1.4,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014puvl,2014-08-13 20:34:58.484000+00:00,-44615,-13421,0.0,2.5,mR,Correntina/BA,JRoberto,M,,,,,
usp2014psvd,2014-08-12 18:10:12.808000+00:00,-48064,-7498,0.0,3.0,mR,Araguaina/TO,JRoberto,M,,,,,
usp2014pqrq,2014-08-11 14:07:56.379000+00:00,-55265,-4496,0.0,2.2,mR,Ruropolis/PA,JRoberto,M,,,,,
usp2014plgw,2014-08-08 14:59:58.920000+00:00,-44009,-16703,2.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014pibe,2014-08-06 20:42:55+00:00,-48300,-12107,0.0,1.5,MLv,Sao Valerio da Natividade/TO,JRoberto,M,,,,,
usp2014phsx,2014-08-06 16:32:07.320000+00:00,-49981,-13896,0.0,2.4,mR,Bonopolis/GO,JRoberto,M,,,,,
usp2014pgna,2014-08-06 00:26:23+00:00,-50864,-29469,0.0,1.0,MLv,Gramado/RS,JRoberto,M,,,,,
usp2014pfjb,2014-08-05 09:17:24.601000+00:00,-40799,-18627,0.0,1.9,MLv,Barra de Sao Francisco/ES,JRoberto,M,,,,,
usp2014pdaq,2014-08-04 02:46:34+00:00,-50861,-29464,0.0,1.6,MLv,Gramado/RS,JRoberto,M,,,,,
usp2014pdar,2014-08-04 02:45:59+00:00,-50860,-29471,0.0,1.1,MLv,Gramado/RS,JRoberto,M,,,,,
usp2014pcza,2014-08-04 01:56:37.585000+00:00,-50858,-29468,0.0,1.8,mR,Gramado/RS,JRoberto,M,,,,,
usp2014ovgf,2014-07-30 20:29:20+00:00,-50071,361,0.0,1.9,mR,Chaves/PA,JRoberto,M,,,,,
usp2014ovfh,2014-07-30 20:01:37.420000+00:00,-44467,-13381,0.0,2.2,mR,Correntina/BA,JRoberto,M,,,,,
usp2014otlc,2014-07-29 20:42:04.244000+00:00,-43840,-16758,2.0,2.2,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014otee,2014-07-29 17:11:58.302000+00:00,-53345,-31646,0.0,2.5,mR,Pinheiro Machado/RS,JRoberto,M,,,,,
usp2014oszv,2014-07-29 14:59:49.444000+00:00,-43887,-16658,2.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014orqt,2014-07-28 21:16:32.117000+00:00,-44594,-21092,0.0,2.5,mR,Nazareno/MG,JRoberto,M,,,,,
usp2014omam,2014-07-25 19:22:16.007000+00:00,-43920,-16665,0.0,1.4,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014olru,2014-07-25 14:59:21.447000+00:00,-43843,-16697,2.0,1.9,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014oilj,2014-07-23 20:20:13.262000+00:00,-43870,-16751,2.0,1.6,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014ogow,2014-07-22 19:49:21.445000+00:00,-53431,-8567,0.0,2.6,mR,Rio Peti/PA,JRoberto,M,,,,,
usp2014ognl,2014-07-22 19:06:35.734000+00:00,-53344,-8595,0.0,3.8,mb,Rio Peti/PA,JRoberto,M,,,,,
usp2014ogkz,2014-07-22 17:52:11.203000+00:00,-53246,-8542,0.0,3.5,mb,Rio Peti/PA,JRoberto,M,,,,,
usp2014ofdj,2014-07-22 00:53:03.078000+00:00,-71985,-6138,579.0,4.1,mb,Ipixuna/AM,JRoberto,M,,,,,
usp2014oetr,2014-07-21 19:58:48.442000+00:00,-43879,-16691,2.0,1.6,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014oetj,2014-07-21 19:50:12.508000+00:00,-40973,-18906,0.0,1.8,MLv,Mantena/MG,JRoberto,M,,,,,
usp2014oaxt,2014-07-19 17:30:30+00:00,-55363,-7050,0.0,0.5,MLv,Novo Progresso/PA,JRoberto,M,,,,,
usp2014nxab,2014-07-17 14:06:57+00:00,-43818,-16688,0.0,1.3,MLv,Montes Claros/MG,JRoberto,M,,,,,
usp2014nvqm,2014-07-16 20:09:14.362000+00:00,-43693,-22917,0.0,2.3,mR,Itaguai,JRoberto,M,,,,,
usp2014ntur,2014-07-15 19:59:53.087000+00:00,-43907,-16678,2.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014nstv,2014-07-15 06:25:41.021000+00:00,-53282,-8608,0.0,3.6,mb,Rio Peti/PA,JRoberto,M,,,,,
usp2014nnzx,2014-07-12 15:49:51.634000+00:00,-53274,-8628,0.0,3.7,mb,Rio Peti/PA,JRoberto,M,,,,,
usp2014nnnd,2014-07-12 09:21:44.946000+00:00,-53272,-8626,0.0,4.3,mb,Rio Peti/PA,JRoberto,M,,,,,
usp2014njaa,2014-07-09 22:12:01.202000+00:00,-56515,-10808,0.0,2.0,MLv,Tabapora/MT,JRoberto,M,,,,,
usp2014niwm,2014-07-09 20:24:55.589000+00:00,-50226,-13895,0.0,2.8,mR,Mundo Novo/GO,JRoberto,M,,,,,
usp2014nbmo,2014-07-05 19:26:36.175000+00:00,-45769,-21217,0.0,2.4,mR,Campos Gerais/MG,jroberto,M,,,,,
usp2014nbdd,2014-07-05 14:41:37.934000+00:00,-45672,-21203,0.0,2.0,mR,Campos Gerais/MG,JRoberto,M,,,,,
usp2014mwbd,2014-07-02 19:59:51.015000+00:00,-43828,-16708,2.0,2.4,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014mlzb,2014-06-27 07:35:00.663000+00:00,-73942,-8569,166.4,4.6,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2014mlnp,2014-06-27 01:47:59.268000+00:00,-51312,-29112,0.0,2.5,mR,Nova Padua/RS,JRoberto,M,,,,,
usp2014mlmh,2014-06-27 01:07:41.114000+00:00,-45503,-21973,0.0,1.8,mR,Heliodora/MG,JRoberto,M,,,,,
usp2014mlbz,2014-06-26 19:55:51.564000+00:00,-49399,-8495,0.0,2.4,mR,Couto de Magalhaes/TO,JRoberto,M,,,,,
usp2014mjhr,2014-06-25 20:31:20.550000+00:00,-40872,-18681,0.0,1.4,MLv,Barra de Sao Francisco/ES,JRoberto,M,,,,,
usp2014mjfu,2014-06-25 19:35:02.562000+00:00,-59734,-14954,0.0,2.5,mR,Vila Bela da Santissima Trindade/MT,JRoberto,M,,,,,
usp2014mhlv,2014-06-24 20:21:02.956000+00:00,-43821,-16700,2.0,2.2,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014mhhk,2014-06-24 18:06:56.372000+00:00,-47681,-22921,0.0,2.6,mR,Saltinho/SP,JRoberto,M,,,,,
usp2014mfuu,2014-06-23 22:36:23.644000+00:00,-59294,-7780,0.0,3.4,mR,Apui/AM,jroberto,M,,,,,
usp2014mfft,2014-06-23 15:01:04+00:00,-43805,-16689,0.0,1.5,MLv,Montes Claros/MG,JRoberto,M,,,,,
usp2014mdlc,2014-06-22 15:26:56+00:00,-36101,-5578,0.0,2.3,MLv,Pedra Preta/RN,JRoberto,M,,,,,
usp2014mbsx,2014-06-21 17:06:48.047000+00:00,-47254,-19986,0.0,2.9,mR,Rifaina/SP,JRoberto,M,,,,,
usp2014lxdg,2014-06-19 04:39:28.321000+00:00,-50896,-16218,0.0,3.0,mR,Jaupaci/GO,jroberto,M,,,,,
usp2014lvyk,2014-06-18 13:04:17.978000+00:00,-40162,-19199,0.0,2.8,mR,Sooretama/ES,JRoberto,M,,,,,
usp2014lvfk,2014-06-18 03:29:25+00:00,-36103,-5584,0.0,3.5,mR,Pedra Preta/RN,JRoberto,M,,,,,
usp2014lumv,2014-06-17 18:05:29.803000+00:00,-43876,-16703,0.0,2.0,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014lukr,2014-06-17 17:00:04.756000+00:00,-43831,-16828,2.0,2.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014lsym,2014-06-16 21:42:06.904000+00:00,-36890,-6474,0.0,2.2,mR,Sao Jose do Serido/RN,JRoberto,M,,,,,
usp2014lsvk,2014-06-16 20:09:26+00:00,-43816,-16690,2.0,1.2,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014lstu,2014-06-16 19:20:16.377000+00:00,-43962,-16656,2.0,1.8,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014lslh,2014-06-16 15:02:39.043000+00:00,-43821,-16739,2.0,1.4,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014lskj,2014-06-16 14:35:07.008000+00:00,-53315,-8853,0.0,3.7,mb,Rio Peti/PA,JRoberto,M,,,,,
usp2014lngb,2014-06-13 18:43:23.700000+00:00,-41268,-17937,0.0,2.1,mR,Ouro Verde de Minas/MG,JRoberto,M,,,,,
usp2014lkot,2014-06-12 07:41:56.006000+00:00,-73919,-7048,10.0,3.7,mb,Peru-Brazil Border Region,jroberto,M,,,,,
usp2014ljkz,2014-06-11 16:39:53.315000+00:00,-59048,-14698,0.0,2.8,mR,Conquista D'oeste/MT,JRoberto,M,,,,,
usp2014lhxt,2014-06-10 20:50:09.704000+00:00,-56358,-5630,0.0,3.3,mR,Trairao/PA,JRoberto,M,,,,,
usp2014lhws,2014-06-10 20:19:41.973000+00:00,-43891,-16638,0.0,1.3,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014lfqr,2014-06-09 14:59:24.460000+00:00,-43875,-16666,0.0,1.4,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014lafu,2014-06-06 15:48:44+00:00,-55609,-15800,0.0,0.8,MLv,Chapada dos Guimaraes/MT,JRoberto,M,,,,,
usp2014kytg,2014-06-05 20:20:27.910000+00:00,-43877,-16651,0.0,1.5,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014kyeo,2014-06-05 12:55:48.203000+00:00,-53258,-8581,0.0,3.7,mb,Rio Peti/PA,JRoberto,M,,,,,
usp2014kxex,2014-06-04 23:57:16.924000+00:00,-44389,-22791,0.0,2.3,mR,Bananal/SP,JRoberto,M,,,,,
usp2014kwyx,2014-06-04 20:55:31.345000+00:00,-47764,-18796,0.0,2.7,mR,Estrela do Sul/MG,JRoberto,M,,,,,
usp2014kwno,2014-06-04 15:12:25.145000+00:00,-44933,-21620,0.0,2.2,mR,Luminarias/MG,JRoberto,M,,,,,
usp2014kvbv,2014-06-03 20:07:39.485000+00:00,-59738,-778,0.0,2.5,mR,Presidente Figueiredo/AM,JRoberto,M,,,,,
usp2014kvam,2014-06-03 19:28:00.887000+00:00,-59104,-14719,0.0,2.8,mR,Conquista D'oeste/MT,JRoberto,M,,,,,
usp2014ktpm,2014-06-03 00:45:36.069000+00:00,-53245,-8545,0.0,3.3,mR,Rio Peti/PA,jroberto,M,,,,,
usp2014ktec,2014-06-02 19:00:15.585000+00:00,-45761,-23429,0.0,2.1,mR,Paraibuna/SP,JRoberto,M,,,,,
usp2014ktah,2014-06-02 17:04:47.165000+00:00,-59942,-15078,0.0,2.9,mR,Vila Bela da Santissima Trindade/MT,JRoberto,M,,,,,
usp2014knwn,2014-05-30 21:30:12.677000+00:00,-47664,-11747,0.0,2.4,MLv,Natividade/TO,JRoberto,M,,,,,
usp2014knvq,2014-05-30 21:03:23.974000+00:00,-52929,-30451,0.0,2.0,mR,Cachoeira do Sul/RS,JRoberto,M,,,,,
usp2014knve,2014-05-30 20:52:42+00:00,-59640,-1005,0.0,2.9,MLv,Presidente Figueiredo/AM,JRoberto,M,,,,,
usp2014knui,2014-05-30 20:23:56+00:00,-59638,-1014,0.0,1.8,MLv,Presidente Figueiredo/AM,JRoberto,M,,,,,
usp2014knuf,2014-05-30 20:20:44.005000+00:00,-43852,-16694,2.0,1.4,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014knqd,2014-05-30 18:16:48.967000+00:00,-59637,-1007,0.0,3.7,mb,Presidente Figueiredo/AM,JRoberto,M,,,,,
usp2014knic,2014-05-30 14:13:06.651000+00:00,-46161,-20411,0.0,2.3,mR,Piumhi/MG,JRoberto,M,,,,,
usp2014kloc,2014-05-29 14:58:30+00:00,-41660,-21848,0.0,0.7,MLv,Sao Fidelis/RJ,JRoberto,M,,,,,
usp2014klix,2014-05-29 12:20:54+00:00,-44665,-21065,0.0,1.0,MLv,Bom Sucesso/MG,JRoberto,M,,,,,
usp2014kkce,2014-05-28 19:48:42.035000+00:00,-52436,-31704,0.0,2.4,mR,Capao do Leao/RS,JRoberto,M,,,,,
usp2014kjsq,2014-05-28 14:59:20+00:00,-43856,-16696,0.0,1.7,MLv,Montes Claros/MG,JRoberto,M,,,,,
usp2014kglr,2014-05-26 20:04:35.540000+00:00,-43853,-16749,2.0,1.6,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014kdlg,2014-05-25 04:26:36+00:00,-44660,-21064,0.0,1.1,MLv,Bom Sucesso/MG,JRoberto,M,,,,,
usp2014jzed,2014-05-22 20:19:06+00:00,-43868,-16691,0.0,1.6,MLv,Montes Claros/MG,JRoberto,M,,,,,
usp2014jzbk,2014-05-22 18:56:25.107000+00:00,-50184,-5942,0.0,3.3,mR,Parauapebas/PA,JRoberto,M,,,,,
usp2014jyts,2014-05-22 15:02:29.921000+00:00,-52105,-31431,0.0,2.8,mR,Turucu/RS,JRoberto,M,,,,,
usp2014jytp,2014-05-22 14:59:29.447000+00:00,-43766,-22792,0.0,2.3,mR,Itaguai,JRoberto,M,,,,,
usp2014jybk,2014-05-22 05:47:26+00:00,-44664,-21056,0.0,1.3,MLv,Bom Sucesso/MG,JRoberto,M,,,,,
usp2014jybg,2014-05-22 05:42:56+00:00,-44656,-21053,0.0,0.8,MLv,Bom Sucesso/MG,JRoberto,M,,,,,
usp2014jyat,2014-05-22 05:28:02+00:00,-44655,-21059,0.0,1.7,MLv,Bom Sucesso/MG,JRoberto,M,,,,,
usp2014jxhz,2014-05-21 19:58:50.361000+00:00,-43897,-16776,2.0,1.7,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014jvlh,2014-05-20 19:23:10+00:00,-43868,-16690,0.0,1.7,mR,Montes Claros/MG,JRoberto,M,,,,,
usp2014jvgv,2014-05-20 17:08:08.329000+00:00,-55302,-5534,0.0,3.0,mR,Trairao/PA,JRoberto,M,,,,,
usp2014jvgq,2014-05-20 17:02:11.768000+00:00,-53857,-31603,0.0,2.4,mR,Candiota/RS,JRoberto,M,,,,,
